Naprusewo;wielkopolskie;62-402
Niezgoda;wielkopolskie;62-402
Pieńki;wielkopolskie;62-402
Posada;wielkopolskie;62-402
Przecław;wielkopolskie;62-402
Salamonowo;wielkopolskie;62-402
Siernicze Małe;wielkopolskie;62-402
Siernicze Małe (Antoninek);wielkopolskie;62-402
Siernicze Wielkie;wielkopolskie;62-402
Skrzynka;wielkopolskie;62-402
Stara Olszyna;wielkopolskie;62-402
Szyszłowo;wielkopolskie;62-402
Szyszłowo (Szyszłowskie Holendry);wielkopolskie;62-402
Świnna;wielkopolskie;62-402
Tomaszewo;wielkopolskie;62-402
Tomaszewo (Starogostuń);wielkopolskie;62-402
Tomiszewo;wielkopolskie;62-402
Tumidaj;wielkopolskie;62-402
Ciążeń;wielkopolskie;62-404
Dziedzice;wielkopolskie;62-404
Samarzewo;wielkopolskie;62-404
Jaroszyn;wielkopolskie;62-405
Jaroszyn-Kolonia;wielkopolskie;62-405
Ląd;wielkopolskie;62-405
Ląd-Kolonia;wielkopolskie;62-405
Policko;wielkopolskie;62-405
Dolany;wielkopolskie;62-406
Lądek;wielkopolskie;62-406
Nakielec;wielkopolskie;62-406
Piotrowo;wielkopolskie;62-406
Ratyń;wielkopolskie;62-406
Sługocin;wielkopolskie;62-406
Sługocin-Kolonia;wielkopolskie;62-406
Wacławów;wielkopolskie;62-406
Wola Koszucka;wielkopolskie;62-406
Adamierz;wielkopolskie;62-410
Anielewo;wielkopolskie;62-410
Augustynów;wielkopolskie;62-410
Bukowe;wielkopolskie;62-410
Chruściki;wielkopolskie;62-410
Długa Górka;wielkopolskie;62-410
Drzewce;wielkopolskie;62-410
Grądzeń;wielkopolskie;62-410
Huta Łukomska;wielkopolskie;62-410
Kirchol;wielkopolskie;62-410
Kopojno;wielkopolskie;62-410
Kopojno (Kopojno-Parcele);wielkopolskie;62-410
Koszelewska Łąka;wielkopolskie;62-410
Koszelewska Łąka (Smoleniec);wielkopolskie;62-410
Kościołków;wielkopolskie;62-410
Łazińsk Drugi;wielkopolskie;62-410
Łazińsk Pierwszy;wielkopolskie;62-410
Łazy;wielkopolskie;62-410
Łomów;wielkopolskie;62-410
Łukom;wielkopolskie;62-410
Mariantów;wielkopolskie;62-410
Michalinów;wielkopolskie;62-410
Myszaków;wielkopolskie;62-410
Myszakówek;wielkopolskie;62-410
Nowa Wieś (Przybysław);wielkopolskie;62-410
Olchowo;wielkopolskie;62-410
Oleśnica (Oleśnica-Folwark);wielkopolskie;62-410
Oleśnica;wielkopolskie;62-410
Osiny;wielkopolskie;62-410
Podbiel;wielkopolskie;62-410
Skokum;wielkopolskie;62-410
Stanisławów;wielkopolskie;62-410
Stawisko;wielkopolskie;62-410
Szetlew;wielkopolskie;62-410
Szetlewek;wielkopolskie;62-410
Tarszewo;wielkopolskie;62-410
Trąbczyn;wielkopolskie;62-410
Trąbczyn B;wielkopolskie;62-410
Trąbczyn D;wielkopolskie;62-410
Trąbczyn Dworski;wielkopolskie;62-410
Wincentowo;wielkopolskie;62-410
Włodzimirów;wielkopolskie;62-410
Wrąbczyn;wielkopolskie;62-410
Wrąbczyn Górski;wielkopolskie;62-410
Wymysłów;wielkopolskie;62-410
Zagórów;wielkopolskie;62-410
Zalesie;wielkopolskie;62-410
Babin;wielkopolskie;62-420
Babin-Olędry;wielkopolskie;62-420
Brudzewo;wielkopolskie;62-420
Chwałkowice;wielkopolskie;62-420
Chwałkowice-Huby;wielkopolskie;62-420
Ciosna;wielkopolskie;62-420
Czekuszewo;wielkopolskie;62-420
Gonice Drugie;wielkopolskie;62-420
Góry;wielkopolskie;62-420
Janowo;wielkopolskie;62-420
Janowo-Cegielnia;wielkopolskie;62-420
Janowo-Olędry;wielkopolskie;62-420
Katarzynowo;wielkopolskie;62-420
Kokczyn Drugi;wielkopolskie;62-420
Kokczyn Pierwszy;wielkopolskie;62-420
Kornaty;wielkopolskie;62-420
Kornaty-Huby;wielkopolskie;62-420
Kornaty-Kolonia Druga;wielkopolskie;62-420
Kornaty-Kolonia Pierwsza;wielkopolskie;62-420
Kościanki;wielkopolskie;62-420
Krępkowo;wielkopolskie;62-420
Łężec;wielkopolskie;62-420
Młodziejewice;wielkopolskie;62-420
Ostrowo Kościelne;wielkopolskie;62-420
Paruszewo;wielkopolskie;62-420
Podkornaty;wielkopolskie;62-420
Pospólno;wielkopolskie;62-420
Radłowo;wielkopolskie;62-420
Radłowo Leśne;wielkopolskie;62-420
Rudy;wielkopolskie;62-420
Sierakowo;wielkopolskie;62-420
Skarboszewo;wielkopolskie;62-420
Skąpe;wielkopolskie;62-420
Słomczyce;wielkopolskie;62-420
Słomczyce-Huby;wielkopolskie;62-420
Słomczyce-Parcele;wielkopolskie;62-420
Staw;wielkopolskie;62-420
Strzałkowo;wielkopolskie;62-420
Szemborowo;wielkopolskie;62-420
Szemborowo (Szemborowo-Parcele);wielkopolskie;62-420
Unia;wielkopolskie;62-420
Uścięcin;wielkopolskie;62-420
Wólka;wielkopolskie;62-420
Charbin;wielkopolskie;62-430
Dolina;wielkopolskie;62-430
Ostrowo;wielkopolskie;62-430
Ostrowo (Hutka);wielkopolskie;62-430
Polanowo;wielkopolskie;62-430
Powidz (Powidz-Osiedle);wielkopolskie;62-430
Powidz (Ługi);wielkopolskie;62-430
Powidz;wielkopolskie;62-430
Przybrodzin;wielkopolskie;62-430
Smolniki Powidzkie;wielkopolskie;62-430
Wylatkowo;wielkopolskie;62-430
Anastazewo;wielkopolskie;62-436
Bielsko;wielkopolskie;62-436
Gałczynek;wielkopolskie;62-436
Kinno;wielkopolskie;62-436
Kosakowo;wielkopolskie;62-436
Linówiec;wielkopolskie;62-436
Mlecze;wielkopolskie;62-436
Myślątkowo;wielkopolskie;62-436
Myślątkowo (Huby Myślątkowskie);wielkopolskie;62-436
Orchowo;wielkopolskie;62-436
Orchówek;wielkopolskie;62-436
Osówiec;wielkopolskie;62-436
Ostrówek;wielkopolskie;62-436
Podbielsko;wielkopolskie;62-436
Podlesie;wielkopolskie;62-436
Rękawczyn;wielkopolskie;62-436
Rękawczynek;wielkopolskie;62-436
Różanna;wielkopolskie;62-436
Siedluchno;wielkopolskie;62-436
Skubarczewo;wielkopolskie;62-436
Słowikowo;wielkopolskie;62-436
Suszewo;wielkopolskie;62-436
Szydłówiec;wielkopolskie;62-436
Wólka Orchowska;wielkopolskie;62-436
Posoka;wielkopolskie;62-504
Rumin;wielkopolskie;62-504
Anielew;wielkopolskie;62-510
Długa Łąka;wielkopolskie;62-510
Izabelin;wielkopolskie;62-510
Lutnia;wielkopolskie;62-510
Morzysław-Kolonia;wielkopolskie;62-510
Rudzica;wielkopolskie;62-510
Rudzica-Leśniczówka;wielkopolskie;62-510
Wola Podłężna;wielkopolskie;62-510
Barce;wielkopolskie;62-511
Barce (Marysin);wielkopolskie;62-511
Bilczew;wielkopolskie;62-511
Borki (Stanisławów);wielkopolskie;62-511
Brzózki (Niwka);wielkopolskie;62-511
Brzózki;wielkopolskie;62-511
Brzózki (Stawisko);wielkopolskie;62-511
Chmielnik;wielkopolskie;62-511
Dębicz;wielkopolskie;62-511
Dębicz (Podbór);wielkopolskie;62-511
Dębicz (Stukol);wielkopolskie;62-511
Dębicz (Ranna);wielkopolskie;62-511
Drążek;wielkopolskie;62-511
Jabłków;wielkopolskie;62-511
Konstantynów;wielkopolskie;62-511
Kramsk (Kramsk-Łęgi);wielkopolskie;62-511
Kramsk;wielkopolskie;62-511
Kramsk-Łazy;wielkopolskie;62-511
Kramsk-Pole;wielkopolskie;62-511
Kramsk-Pole (Księży Ostrów);wielkopolskie;62-511
Ksawerów (Biechowy);wielkopolskie;62-511
Ksawerów Kramski;wielkopolskie;62-511
Kuźnica;wielkopolskie;62-511
Lichnowo (Kędziorki);wielkopolskie;62-511
Lichnowo (Grabowe);wielkopolskie;62-511
Lichnowo (Grabczyna);wielkopolskie;62-511
Lichnowo;wielkopolskie;62-511
Lichnowo (Górka);wielkopolskie;62-511
Milin;wielkopolskie;62-511
Nowy Czarków;wielkopolskie;62-511
Osowce (Tobułka);wielkopolskie;62-511
Osowce;wielkopolskie;62-511
Osowce (Sakłak);wielkopolskie;62-511
Osowce (Polic);wielkopolskie;62-511
Patrzyków;wielkopolskie;62-511
Pąchów;wielkopolskie;62-511
Podgór;wielkopolskie;62-511
Podgór (Podgórz);wielkopolskie;62-511
Pogorzałki;wielkopolskie;62-511
Rysiny;wielkopolskie;62-511
Strumyk;wielkopolskie;62-511
Święciec;wielkopolskie;62-511
Trzy Borki;wielkopolskie;62-511
Wiązowa;wielkopolskie;62-511
Wielany;wielkopolskie;62-511
Winnica;wielkopolskie;62-511
Wysokie (Wacławów);wielkopolskie;62-511
Wysokie;wielkopolskie;62-511
Żrekie;wielkopolskie;62-511
Adamów;wielkopolskie;62-513
Borowo;wielkopolskie;62-513
Brzezińskie Holendry (Dąbrówka);wielkopolskie;62-513
Brzezińskie Holendry;wielkopolskie;62-513
Depaula;wielkopolskie;62-513
Drążeń;wielkopolskie;62-513
Drążno-Holendry;wielkopolskie;62-513
Drążno-Holendry (Nowe Drążno);wielkopolskie;62-513
Drążno-Holendry (Roztoka);wielkopolskie;62-513
Drążno-Holendry (Stare Drążno);wielkopolskie;62-513
Genowefa;wielkopolskie;62-513
Głodno (Budy);wielkopolskie;62-513
Głodno (Gołąbek);wielkopolskie;62-513
Gozdek;wielkopolskie;62-513
Helenów Drugi;wielkopolskie;62-513
Hiszpania;wielkopolskie;62-513
Hiszpania (Szwajcaria);wielkopolskie;62-513
Ignacew;wielkopolskie;62-513
Ignacew (Bolesławów);wielkopolskie;62-513
Kałek (Kałek-Kolonia);wielkopolskie;62-513
Kałek;wielkopolskie;62-513
Krzymów;wielkopolskie;62-513
Ladorudz;wielkopolskie;62-513
Nowe Paprockie Holendry;wielkopolskie;62-513
Nowe Paprockie Holendry (Nowa Paprocka Kolonia);wielkopolskie;62-513
Nowe Potaźniki;wielkopolskie;62-513
Nowy Krzymów;wielkopolskie;62-513
Paprotnia;wielkopolskie;62-513
Piersk (Helenów Pierwszy);wielkopolskie;62-513
Piersk;wielkopolskie;62-513
Potażniki;wielkopolskie;62-513
Rożek Brzeziński;wielkopolskie;62-513
Rożek Krzymowski;wielkopolskie;62-513
Smólnik;wielkopolskie;62-513
Stare Paprockie Holendry;wielkopolskie;62-513
Szczepidło;wielkopolskie;62-513
Teresina;wielkopolskie;62-513
Tury;wielkopolskie;62-513
Wierzchy;wielkopolskie;62-513
Bieniszew;wielkopolskie;62-530
Bochlewo;wielkopolskie;62-530
Bochlewo (Bochlewo Drugie);wielkopolskie;62-530
Bochlewo (Bochlewo Pierwsze);wielkopolskie;62-530
Borowe;wielkopolskie;62-530
Cząstków (Wierzchy);wielkopolskie;62-530
Cząstków;wielkopolskie;62-530
Daninów;wielkopolskie;62-530
Dębówka;wielkopolskie;62-530
Dobrosołowo;wielkopolskie;62-530
Dobrosołowo Drugie;wielkopolskie;62-530
Dobrosołowo Pierwsze;wielkopolskie;62-530
Dobrosołowo Trzecie;wielkopolskie;62-530
Jóźwin;wielkopolskie;62-530
Kamienica-Majątek;wielkopolskie;62-530
Kazimierz Biskupi;wielkopolskie;62-530
Komorowo (Komorowo-Kolonia);wielkopolskie;62-530
Kozarzew;wielkopolskie;62-530
Kozarzewek;wielkopolskie;62-530
Ludwików;wielkopolskie;62-530
Marantów;wielkopolskie;62-530
Mokra;wielkopolskie;62-530
Nieświastów;wielkopolskie;62-530
Olszowe;wielkopolskie;62-530
Radwaniec;wielkopolskie;62-530
Sławęcinek (Rębowo);wielkopolskie;62-530
Smuczyn;wielkopolskie;62-530
Sokółki;wielkopolskie;62-530
Sokółki (Olesin);wielkopolskie;62-530
Stefanowo;wielkopolskie;62-530
Tokarki;wielkopolskie;62-530
Tokarki (Tokarki Drugie);wielkopolskie;62-530
Tokarki (Tokarki Pierwsze);wielkopolskie;62-530
Warznia;wielkopolskie;62-530
Wieruszew;wielkopolskie;62-530
Władzimirów;wielkopolskie;62-530
Wola Łaszczowa;wielkopolskie;62-530
Alinowo;wielkopolskie;62-540
Bolesławowo;wielkopolskie;62-540
Danków;wielkopolskie;62-540
Danków A;wielkopolskie;62-540
Dobromyśl;wielkopolskie;62-540
Izabelin (Izabelin-Kolonia);wielkopolskie;62-540
Jabłonka;wielkopolskie;62-540
Kalinowiec;wielkopolskie;62-540
Kaliska (Kaliska-Parcele);wielkopolskie;62-540
Kaliska (Kaliska-Kolonia);wielkopolskie;62-540
Kleczew;wielkopolskie;62-540
Przytuki;wielkopolskie;62-540
Roztoka (Mikołajewo);wielkopolskie;62-540
Roztoka;wielkopolskie;62-540
Słaboludz;wielkopolskie;62-540
Słaboludz-Kolonia;wielkopolskie;62-540
Sławoszewek;wielkopolskie;62-540
Sławoszewo;wielkopolskie;62-540
Sławoszewo (Mieczysławowo);wielkopolskie;62-540
Stogi;wielkopolskie;62-540
Wielkopole;wielkopolskie;62-540
Wola Spławiecka;wielkopolskie;62-540
Wygoda;wielkopolskie;62-540
Złotków;wielkopolskie;62-540
Adamowo;wielkopolskie;62-541
Budy (Tręby Nowe);wielkopolskie;62-541
Budy;wielkopolskie;62-541
Budzisław Górny;wielkopolskie;62-541
Budzisław Górny (Łazy);wielkopolskie;62-541
Budzisław Kościelny;wielkopolskie;62-541
Marszewo;wielkopolskie;62-541
Marszewo (Szubianka);wielkopolskie;62-541
Miłaczew;wielkopolskie;62-541
Nieborzyn;wielkopolskie;62-541
Nieborzyn (Kamionka-Kolonia);wielkopolskie;62-541
Nieborzyn (Nieborzyn-Kolonia);wielkopolskie;62-541
Słowiki;wielkopolskie;62-541
Suchary;wielkopolskie;62-541
Tręby Stare;wielkopolskie;62-541
Tręby Stare (Grabce);wielkopolskie;62-541
Zberzyn (Skupne);wielkopolskie;62-541
Zberzyn;wielkopolskie;62-541
Zberzynek;wielkopolskie;62-541
Biela;wielkopolskie;62-550
Cegielnia;wielkopolskie;62-550
Dębówiec (Dębówiec-Towarzystwo);wielkopolskie;62-550
Dębówiec (Wacławowo);wielkopolskie;62-550
Dębówiec (Nowy Świat);wielkopolskie;62-550
Dębówiec-Kolonia;wielkopolskie;62-550
Gogolina (Gogolina Nowa);wielkopolskie;62-550
Gogolina (Gogolina Stara);wielkopolskie;62-550
Gogolina (Gogolina-Parcele);wielkopolskie;62-550
Góry (Góry-Kolonia);wielkopolskie;62-550
Kolonia Wilczogóra;wielkopolskie;62-550
Kopydłowo (Kopydłowo Nowe);wielkopolskie;62-550
Kopydłowo (Kopydłówek);wielkopolskie;62-550
Kownaty (Kownaty-Kolonia);wielkopolskie;62-550
Kownaty;wielkopolskie;62-550
Maślaki;wielkopolskie;62-550
Mrówki;wielkopolskie;62-550
Ościsłowo;wielkopolskie;62-550
Świętne;wielkopolskie;62-550
Wilczogóra;wielkopolskie;62-550
Wilczyn;wielkopolskie;62-550
Wiśniewa (Wiśniewa-Kolonia);wielkopolskie;62-550
Wiśniewa;wielkopolskie;62-550
Wiśniewa (Ostrówek);wielkopolskie;62-550
Wtórek;wielkopolskie;62-550
Wtórek (Wtórek-Parcele);wielkopolskie;62-550
Wtórek (Głęboczek);wielkopolskie;62-550
Wtórek (Kościeszki);wielkopolskie;62-550
Zygmuntowo (Wygorzele);wielkopolskie;62-550
Zygmuntowo;wielkopolskie;62-550
Buszkowo;wielkopolskie;62-560
Buszkowo-Majątek;wielkopolskie;62-560
Buszkowo-Parcele;wielkopolskie;62-560
Celinowo;wielkopolskie;62-560
Czartowo;wielkopolskie;62-560
Czartówek;wielkopolskie;62-560
Czartówek (Wandowo);wielkopolskie;62-560
Dąb;wielkopolskie;62-560
Dzierżysław;wielkopolskie;62-560
Galiszewo;wielkopolskie;62-560
Gawrony;wielkopolskie;62-560
Goplana;wielkopolskie;62-560
Kobylanki (Nowa Wieś);wielkopolskie;62-560
Kobylanki;wielkopolskie;62-560
Kolonia Warzymowska;wielkopolskie;62-560
Koszewo;wielkopolskie;62-560
Lisewo-Parcele;wielkopolskie;62-560
Lisewo-Parcele (Starostwo);wielkopolskie;62-560
Łuszczewo;wielkopolskie;62-560
Łuszczewo (Łuszczewo-Parcele);wielkopolskie;62-560
Mielnica Duża (Sadziska);wielkopolskie;62-560
Mielnica Duża;wielkopolskie;62-560
Mielnica Mała;wielkopolskie;62-560
Mniszki A (Mniszki B);wielkopolskie;62-560
Mniszki A;wielkopolskie;62-560
Pilich;wielkopolskie;62-560
Popielewo-Folwark;wielkopolskie;62-560
Przyłubie;wielkopolskie;62-560
Radwańczewo;wielkopolskie;62-560
Skulsk;wielkopolskie;62-560
Skulska Wieś;wielkopolskie;62-560
Skulska Wieś (Paniewo);wielkopolskie;62-560
Warzymowo;wielkopolskie;62-560
Włodzimiera;wielkopolskie;62-560
Zygmuntowo (Piastowo);wielkopolskie;62-560
Biskupie;wielkopolskie;62-561
Dąbrowa Duża;wielkopolskie;62-561
Dąbrowa Duża (Dąbrowa Mała);wielkopolskie;62-561
Florentynowo;wielkopolskie;62-561
Głębockie Drugie;wielkopolskie;62-561
Głębockie Pierwsze;wielkopolskie;62-561
Głębockie Pierwsze (Witalisów);wielkopolskie;62-561
Goranin (Goranin-Folwark);wielkopolskie;62-561
Goraninek;wielkopolskie;62-561
Helenowo;wielkopolskie;62-561
Honoratka;wielkopolskie;62-561
Julia;wielkopolskie;62-561
Kępa;wielkopolskie;62-561
Kijowiec;wielkopolskie;62-561
Kijowiec (Kijowiec-Szyszynek);wielkopolskie;62-561
Kijowiec (Ściany);wielkopolskie;62-561
Kijowskie Nowiny;wielkopolskie;62-561
Kolebki;wielkopolskie;62-561
Kolebki (Ługi);wielkopolskie;62-561
Kolonia Sarnowa;wielkopolskie;62-561
Leśnictwo;wielkopolskie;62-561
Lizawy;wielkopolskie;62-561
Lubomyśle (Biele);wielkopolskie;62-561
Lubomyśle;wielkopolskie;62-561
Marianowo (Szyszynek);wielkopolskie;62-561
Mikorzyn;wielkopolskie;62-561
Niedźwiady Duże;wielkopolskie;62-561
Niedźwiady Duże (Niedźwiady Małe);wielkopolskie;62-561
Ostrowąż;wielkopolskie;62-561
Ostrowąż (Giętkowo);wielkopolskie;62-561
Ostrowąż (Ostrowąż-Kolonia);wielkopolskie;62-561
Półwiosek Lubstowski (Różopole);wielkopolskie;62-561
Półwiosek Lubstowski;wielkopolskie;62-561
Półwiosek Nowy;wielkopolskie;62-561
Półwiosek Stary;wielkopolskie;62-561
Różnowo;wielkopolskie;62-561
Sarnowa;wielkopolskie;62-561
Sarnowa (Biskupie Sarnowskie);wielkopolskie;62-561
Smolniki (Pogorzele);wielkopolskie;62-561
Smolniki;wielkopolskie;62-561
Stara Ruda;wielkopolskie;62-561
Szyszyn (Pole B);wielkopolskie;62-561
Szyszyn;wielkopolskie;62-561
Szyszyńskie Holendry (Biedowo);wielkopolskie;62-561
Szyszyńskie Holendry;wielkopolskie;62-561
Ślesin;wielkopolskie;62-561
Ślesin (Krzyżka);wielkopolskie;62-561
Teodorowo;wielkopolskie;62-561
Tokary;wielkopolskie;62-561
Wąsosze;wielkopolskie;62-561
Wąsosze (Wąsoskie Holendry);wielkopolskie;62-561
Wierzelin;wielkopolskie;62-561
Władysławów;wielkopolskie;62-561
Żółwieniec (Ostrowy);wielkopolskie;62-561
Żółwieniec (Konstantynówek);wielkopolskie;62-561
Żółwieniec;wielkopolskie;62-561
Bylew;wielkopolskie;62-563
Bylew (Bylew-Parcele);wielkopolskie;62-563
Grąblin;wielkopolskie;62-563
Grąblinek;wielkopolskie;62-563
Helenów Pierwszy;wielkopolskie;62-563
Licheń Stary;wielkopolskie;62-563
Pogoń Gosławicka;wielkopolskie;62-563
Pogoń Lubstowska;wielkopolskie;62-563
Dąbroszyn (Sporne);wielkopolskie;62-570
Dąbroszyn (Piskorzew);wielkopolskie;62-570
Dąbroszyn;wielkopolskie;62-570
Główiew;wielkopolskie;62-570
Grabowa (Grabowa Pierwsza);wielkopolskie;62-570
Grabowa;wielkopolskie;62-570
Jaroszewice Grodzieckie;wielkopolskie;62-570
Jaroszewice Grodzieckie (Holendry Jaroszewickie);wielkopolskie;62-570
Jaroszewice Rychwalskie (Jaroszewice Drugie);wielkopolskie;62-570
Jaroszewice Rychwalskie (Jaroszewice Piąte);wielkopolskie;62-570
Jaroszewice Rychwalskie (Jaroszewice Czwarte);wielkopolskie;62-570
Jaroszewice Rychwalskie;wielkopolskie;62-570
Jaroszewice Rychwalskie (Jaroszewice Pierwsze);wielkopolskie;62-570
Jaroszewice Rychwalskie (Jaroszewice Trzecie);wielkopolskie;62-570
Kuchary Borowe (Stefanówek);wielkopolskie;62-570
Kuchary Borowe;wielkopolskie;62-570
Rychwał;wielkopolskie;62-570
Urszulin;wielkopolskie;62-570
Wola Rychwalska;wielkopolskie;62-570
Złotkowy (Złotkowy-Folwark);wielkopolskie;62-570
Złotkowy (Złotkowskie Holendry);wielkopolskie;62-570
Złotkowy (Dąbrowa);wielkopolskie;62-570
Złotkowy;wielkopolskie;62-570
Barczygłów;wielkopolskie;62-571
Bicz;wielkopolskie;62-571
Bicz-Ostatki;wielkopolskie;62-571
Główiew (Posada);wielkopolskie;62-571
Główiew (Tomaszew);wielkopolskie;62-571
Janowice;wielkopolskie;62-571
Karsy;wielkopolskie;62-571
Kazimierów;wielkopolskie;62-571
Krągola;wielkopolskie;62-571
Krągola Pierwsza;wielkopolskie;62-571
Kruszyna;wielkopolskie;62-571
Lisiec Mały;wielkopolskie;62-571
Lisiec Nowy;wielkopolskie;62-571
Lisiec Wielki;wielkopolskie;62-571
Modła Królewska;wielkopolskie;62-571
Modła Księża;wielkopolskie;62-571
Niklas;wielkopolskie;62-571
Stare Miasto;wielkopolskie;62-571
Zgoda;wielkopolskie;62-571
Żdżary;wielkopolskie;62-571
Żychlin;wielkopolskie;62-571
Czyżew;wielkopolskie;62-573
Czyżew (Czajków);wielkopolskie;62-573
Franki;wielkopolskie;62-573
Franki (Broniki);wielkopolskie;62-573
Kuchary Kościelne;wielkopolskie;62-573
Modlibogowice;wielkopolskie;62-573
Święcia;wielkopolskie;62-573
Trójka;wielkopolskie;62-573
Wardężyn;wielkopolskie;62-573
Biała Panieńska;wielkopolskie;62-574
Gliny;wielkopolskie;62-574
Grochowy;wielkopolskie;62-574
Grochowy (Grochowy Czwarte);wielkopolskie;62-574
Grochowy (Grochowy Drugie);wielkopolskie;62-574
Grochowy (Grochowy Pierwsze);wielkopolskie;62-574
Grochowy (Grochowy Trzecie);wielkopolskie;62-574
Lubiny;wielkopolskie;62-574
Rybie;wielkopolskie;62-574
Siąszyce;wielkopolskie;62-574
Siąszyce Trzecie (Siąszyce Drugie);wielkopolskie;62-574
Siąszyce Trzecie (Siąszyce Piąte);wielkopolskie;62-574
Siąszyce Trzecie;wielkopolskie;62-574
Zosinki;wielkopolskie;62-574
Zosinki (Siąszyce Czwarte);wielkopolskie;62-574
Zosinki (Salamina);wielkopolskie;62-574
Aleksandrówek;wielkopolskie;62-580
Biała;wielkopolskie;62-580
Biała Kolonia;wielkopolskie;62-580
Biskupice (Biskupice-Kolonia);wielkopolskie;62-580
Czarnybród;wielkopolskie;62-580
Dziewin Mały;wielkopolskie;62-580
Grodziec;wielkopolskie;62-580
Janów;wielkopolskie;62-580
Junno;wielkopolskie;62-580
Królików;wielkopolskie;62-580
Królików Czwarty;wielkopolskie;62-580
Lądek (Lądek-Kolonia);wielkopolskie;62-580
Lipice;wielkopolskie;62-580
Mokre;wielkopolskie;62-580
Nowa Ciświca;wielkopolskie;62-580
Nowa Huta;wielkopolskie;62-580
Nowe Grądy;wielkopolskie;62-580
Nowy Borowiec;wielkopolskie;62-580
Stara Ciświca;wielkopolskie;62-580
Stara Huta;wielkopolskie;62-580
Stare Grądy;wielkopolskie;62-580
Stary Borowiec;wielkopolskie;62-580
Stary Tartak;wielkopolskie;62-580
Tartak;wielkopolskie;62-580
Wielołęka;wielkopolskie;62-580
Wycinki;wielkopolskie;62-580
Zaguźnica;wielkopolskie;62-580
Branno;wielkopolskie;62-585
Kowalewek;wielkopolskie;62-585
Osiecza Druga;wielkopolskie;62-585
Osiecza Pierwsza;wielkopolskie;62-585
Sławsk;wielkopolskie;62-585
Babia;wielkopolskie;62-586
Barłogi;wielkopolskie;62-586
Błonice;wielkopolskie;62-586
Bobrowo;wielkopolskie;62-586
Bożatki;wielkopolskie;62-586
Dąbrowica;wielkopolskie;62-586
Goździków;wielkopolskie;62-586
Grabienice;wielkopolskie;62-586
Kurów;wielkopolskie;62-586
Mądroszki;wielkopolskie;62-586
Modła;wielkopolskie;62-586
Rzgów;wielkopolskie;62-586
Rzgów Drugi;wielkopolskie;62-586
Witnica;wielkopolskie;62-586
Wojciechowo;wielkopolskie;62-586
Zarzew;wielkopolskie;62-586
Zarzewek;wielkopolskie;62-586
Zastruże;wielkopolskie;62-586
Adamów (Spławie-Stacja Kolejowa);wielkopolskie;62-590
Adamów (Adamów-Kolonia);wielkopolskie;62-590
Barbarka;wielkopolskie;62-590
Bobrowo-Kolonia;wielkopolskie;62-590
Brzeźniak;wielkopolskie;62-590
Chrusty;wielkopolskie;62-590
Głodowo;wielkopolskie;62-590
Golina;wielkopolskie;62-590
Golina-Kolonia;wielkopolskie;62-590
Kawnice (Kawnice-Kolonia);wielkopolskie;62-590
Kawnice (Kawnice-Osada);wielkopolskie;62-590
Kawnice;wielkopolskie;62-590
Kolno;wielkopolskie;62-590
Kraśnica;wielkopolskie;62-590
Kraśnica (Kraśnica-Kolonia);wielkopolskie;62-590
Kraśnica (Młynki Kraśnickie);wielkopolskie;62-590
Lubiecz;wielkopolskie;62-590
Myśliborskie Holendry;wielkopolskie;62-590
Myślibórz;wielkopolskie;62-590
Przyjma;wielkopolskie;62-590
Radolina;wielkopolskie;62-590
Rosocha (Rosocha Pierwsza);wielkopolskie;62-590
Rosocha;wielkopolskie;62-590
Rosocha-Kolonia (Zarzyn);wielkopolskie;62-590
Rosocha-Kolonia (Rosocha Trzecia);wielkopolskie;62-590
Rosocha-Kolonia (Rosocha Druga);wielkopolskie;62-590
Rosocha-Kolonia;wielkopolskie;62-590
Sługocinek;wielkopolskie;62-590
Węglew (Węglew-Kolonia);wielkopolskie;62-590
Węglew;wielkopolskie;62-590
Węglewskie Holendry;wielkopolskie;62-590
Aleksandrówka;wielkopolskie;62-600
Chojny;wielkopolskie;62-600
Czołowo-Kolonia;wielkopolskie;62-600
Dzierawy;wielkopolskie;62-600
Grądy;wielkopolskie;62-600
Kiełczew Górny;wielkopolskie;62-600
Kiełczew Smużny Czwarty (Perłowo);wielkopolskie;62-600
Kiełczew Smużny Czwarty;wielkopolskie;62-600
Kiełczew Smużny Pierwszy;wielkopolskie;62-600
Koło;wielkopolskie;62-600
Leśnica;wielkopolskie;62-600
Leśnica (Stellutyszki);wielkopolskie;62-600
Lucjanowo;wielkopolskie;62-600
Mikołajówek;wielkopolskie;62-600
Młynek;wielkopolskie;62-600
Nowe Budki;wielkopolskie;62-600
Nowy Budzisław (Budzisław-Cegielnia);wielkopolskie;62-600
Nowy Budzisław;wielkopolskie;62-600
Ochle;wielkopolskie;62-600
Powiercie;wielkopolskie;62-600
Powiercie-Kolonia;wielkopolskie;62-600
Przybyłów;wielkopolskie;62-600
Ruchenna;wielkopolskie;62-600
Skobielice;wielkopolskie;62-600
Stare Budki;wielkopolskie;62-600
Stary Budzisław;wielkopolskie;62-600
Stary Budzisław (Bałuty);wielkopolskie;62-600
Wandynów;wielkopolskie;62-600
Wrząca Wielka;wielkopolskie;62-600
Białków Górny;wielkopolskie;62-604
Białków Górny (Brzuwiec);wielkopolskie;62-604
Białków Kościelny;wielkopolskie;62-604
Daniszew (Koble Polickie);wielkopolskie;62-604
